File,Test Month,State,District,District Code,Experience in Plumbing,Pre -Test,Post -Test, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?, Which type of pipe is suitable for both hot and cold water?, How deep is the water seal in the P Trap? ,What is the purpose of a non-return valve (NRV)?,What is the minimum diameter of a soil pipe in a residential building?,A trap prevents foul gases from entering the building.,PEX pipes are commonly used in gas pipelines., The height of air pipe with water tank should be…….,What is the colour of CPVC SDR 11? ,What is the color of UPVC SCH 40 pipe?,Where are PVC connection pipes used?,Grand total,Score
OD-AUG6_0043.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,B,,,,,,,,,B,1,,,,,,,,,0,1,10%
OD-Jul1_0004.jpg,July,Odisha,Balangir,2,,Pre-Test,,,,,,,,,,C,,,,,,,,,,1,,1,10%
OD-Jul1_0005.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,,,,C,,,,,,D,,,,0,,,,,,1,1,10%
OD-Jul1_0042.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,,,,,,,,,D,D,,,,,,,,,0,1,1,10%
OD-Jul2_0010.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,,B,,,,, A,,,,,1,,,,,0,,,,1,10%
OD-Jul2_0012.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,,,,,,,,,C,B,,,,,,,,,1,0,1,10%
OD-Jul2_0018.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C, A,C, A,B,,,,,,0,0,1,0,0,,,,,,1,10%
OD-Jul2_0020.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,C,,,,, A,B,,,,0,,,,,0,1,,,,1,10%
OD-Jul2_0023.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,, A,C,,,,,,,,,0,1,,,,,,,,1,10%
OD-Jul2_0048.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,,B,C,B, A, A,D,B,B,1,,0,0,0,0,0,0,0,0,1,10%
OD-Jul2_0057.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C,D, A, A, A,,,,, A,0,0,0,0,1,,,,,0,1,10%
OD-Jul2_0066.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
OD-Jul2_0132.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,D,D,D,D,B, A,D,D,D,D,0,0,0,0,0,0,0,0,0,1,1,10%
OD-Jul2_0133.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,D,D,,D,B, A,,,D,D,0,0,,0,0,0,,,0,1,1,10%
OD-Jul2_0135.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
OD-Jul2_0137.jpg,July,Odisha,Sambalpur,27,3 to 5 Year,Pre-Test,,B,,D,D,,,D,,D,,1,,0,0,,,0,,0,,1,10%
OD-Jul2_0142.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,"B,D",D,,,B, A,,,D,D,0,0,,,0,0,,,0,1,1,10%
OD-Jul2_0174.jpg,July,Odisha,Balangir,2,,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
OD-Jul2_0177.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
OD-Jul2_0178.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,,,,,B,B,,,,,,,,,0,1,,,,,1,10%
OD-Jul2_0179.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,,,,D,,,D,,D,D,,,,0,,,0,,0,1,1,10%
OD-Jul2_0184.jpg,July,Odisha,Balangir,2,3 to 5 Year,Pre-Test,,B,C,B,C,,,,C,,,1,0,0,0,,,,0,,,1,10%
OD-Jul2_0185.jpg,July,Odisha,Balangir,2,3 to 5 Year,Pre-Test,,,,,,,,,C,B,D,,,,,,,,0,0,1,1,10%
OD-Jul2_0203.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B, A, A,C,B, A, A,B, A,B,1,0,0,0,0,0,0,0,0,0,1,10%
OD-Jul2_0204.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B, A, A,C,B, A, A,B,D, A,1,0,0,0,0,0,0,0,0,0,1,10%
OD-Jul2_0210.jpg,July,Odisha,Balangir,2 ,3 to 5 Year,Pre-Test,,B, A,B, A,B, A, A,B, A,C,1,0,0,0,0,0,0,0,0,0,1,10%
OD-Jul2_0217.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,B, A,B, A,,,D,,, A,1,0,0,0,,,0,,,0,1,10%
OD-Jul2_0219.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B, A, A,,B, A, A,B,B, A,1,0,0,,0,0,0,0,0,0,1,10%
OD-Jul2_0230.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,,C,B,,,,D,,,D,,0,0,,,,0,,,1,1,10%
JH-Aug-1_0001.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,C,,,,,B,,,,,0,,,,,1,,,,1,10%
JH-Aug-1_0002.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
JH-Aug-1_0003.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,,,,,A,,,,,,,,,,1,,,,,,1,10%
JH-Aug-1_0008.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,,,B,,,,,,,,,,1,,,,1,10%
JH-Aug-1_0013.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,B,,,,,,,,,,1,,,,,,,1,10%
JH-Aug-1_0017.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,C,,A,,,,,,,,1,,1,,,,,,2,20%
JH-Aug-1_0029.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,,,,,,,,A,,,,,,,,,,1,,,1,10%
JH-Aug-1_0059.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,,,,A,,,,,,1,,,,1,,,,,,2,20%
JH-Aug-1_0086.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,,,,,,A,D,,A,,,,,,,0,0,,0,0,0%
JH-Aug-1_0091.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,,,,A,A,B,,,,,,,,1,0,1,,,,2,20%
JH-Aug-1_0097.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,,,,,,,,C,,,,,,,,,,1,,1,10%
JH-Aug-1_0104.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
JH-Aug-1_0109.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,C,C,,,,,,,,,0,0,,,,,,,,,0,0%
JH-Aug-1_0127.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,A,,A,B,,,,,,1,0,,0,0,,,,,,1,10%
JH-Aug-1_0148.jpg,August,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,B,C,,A,,,,,,,1,0,,0,,,,,,,1,10%
JH-Aug-1_0156.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,A,A,,,,C,,,,,1,0,,,,0,1,10%
JH-Aug-1_0159.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,,,,B,B,B,B,,,,,,,1,0,0,0,1,10%
JH-Aug-1_0166.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,C,,,,,B,,,D,,0,,,,,1,,,0,,1,10%
JH-Aug-1_0168.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,,,,,,C,,,,1,,,,,,0,,,,1,10%
JH-Aug-1_0171.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,,,,B,,,,,,,,,,1,,,,1,10%
JH-Aug-1_0182.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,C,,,,,,,,,,0,,,,,,,,,,0,0%
JH-Aug-1_0223.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,,,B,,,A,,,,,,,0,,,0,,,,,0,0%
JH-Aug-1_0227.jpg,July,Jharkhand,Hazaribagh,41 ,,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
JH-Aug-1_0242.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,C,,,A,A,,C,,,,0,,,0,1,,0,,,,1,10%
JH-Aug-1_0289.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
JH-Aug-1_0293.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,,,,,A,,,,,D,,,,,1,,,,,1,2,20%
JH-Aug-1_0342.jpg,August,Jharkhand,Ranchi,50 ,,Pre-Test,,B,D,,,,,,C,D,C,1,0,,,,,,0,0,0,1,10%
JH-Aug-1_0352.jpg,August,Jharkhand,Ranchi,50 ,,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
JH-Aug-1_0368.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,C,A,,,,,,,,,0,0,,,,,,,,,0,0%
JH-Aug-1_0372.jpg,August,Jharkhand,Giridih,38 ,1 to 3 Year,Pre-Test,,A,,,,A,,,,,,0,,,,1,,,,,,1,10%
JH-Aug-1_0374.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,,A,,,,A,B,,,,,0,,,,0,1,,,,1,10%
JH-Aug-1_0377.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,B,,,A,,,D,,,,1,,,1,,,0,,,2,20%
JH-Aug-1_0379.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,,C,,,,C,A,,1,,,0,,,,0,0,,1,10%
JH-Aug-1_0390.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,B,,,,,,,,,,0,,,,,,,,0,0%
JH-Aug-1_0394.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,,A,,,,,A,,1,,,0,,,,,0,,1,10%
JH-Aug-1_0407.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,A,,,,,D,,,,,1,,,,,1,2,20%
JH-Aug-1_0416.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,,,,,,,A,,,,,,,,,,0,,,,0,0%
JH-Aug-1_0419.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,,,,,C,,,,,,,,,,1,,1,10%
JH-Aug-1_0439.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,,,,B,,,,,,C,,,,1,,,,,,0,1,10%
JH-Aug-1_0525.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,A,,B,,,,A,,,,0,,1,,,,0,1,10%
JH-Aug-1_0543.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,B,,,,,,,,D,,1,,,,,,,,0,,1,10%
JH-Aug-1_0549.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,B,,A,,,,,,,,0,,1,,,,,,1,10%
JH-Aug-1_0594.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,,,C,,,,,,D,,,,0,,,,,,1,1,10%
JH-Aug-1_0614.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,,B,,,,,,,,,,1,,,,,,,,,1,10%
JH-Aug-1_0624.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,,B,A,A,,,,,,,,0,0,1,,,,,,1,10%
JH-Aug-1_0625.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,B,D,,,,,,,,,1,0,,,,,,,,,1,10%
JH-Aug-1_0629.jpg,August,Jharkhand,Jamtara,42 ,More than 5 Years,Pre-Test,,,,B,,,,,,,,,,0,,,,,,,,0,0%
JH-Aug-1_0633.jpg,August,Jharkhand,Jamtara,42 ,,Pre-Test,,,,,,A,,B,,,,,,,,1,,1,,,,2,20%
JH-Aug-1_0652.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
JH-Aug-1_0656.jpg,August,Jharkhand,Giridih,38 ,Less than 1 Year,Pre-Test,,,B,,,,,,,,,,1,,,,,,,,,1,10%
JH-Aug-1_0667.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,,,,,A,,B,,,,,,,,1,,1,,,,2,20%
JH-Aug-1_0677.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,B,,,,,,,,,,0,,,,,,,,0,0%
JH-Aug-1_0683.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,C,A,,,,,,,,,0,0,,,,,,,,,0,0%
JH-Aug-1_0686.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,A,B,A,,,A,B,,B,,0,0,0,,,0,0,,0,0,0%
JH-Aug-1_0689.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,C,,,,A,,D,D,,,0,,,,1,,0,0,,,1,10%
JH-Aug-1_0714.jpg,August,Jharkhand,Giridih,38 ,3 to 5 Year,Pre-Test,,B,C,,,,,,,,C,1,0,,,,,,,,0,1,10%
JH-Aug-1_0717.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,,,,,A,,,,,,,,,,0,,,,0,0%
JH-Aug-1_0778.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,,,,,,,,,1,,,,,,,,,,1,10%
JH-Aug-1_0786.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,C,C,,,,,,,,,0,0,,,,,,,,,0,0%
JH-Aug-1_0800.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,,,,A,,,,,,,,,,1,,,1,10%
JH-Aug-1_0823.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,D,A,C,,,,,,,1,0,0,0,,,,,,,1,10%
JH-Aug-1_0847.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,,,,A,,,,,,,,,,1,,,1,10%
JH-Aug-1_0869.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,,,,C,,,,A,B,,,,,0,,,,1,0,,1,10%
JH-Aug-1_0904.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,C,A,,,,,,,,,0,1,,,,,,1,10%
JH-Aug-1_0981.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,C,D,,,,,,,,,0,0,,,,,,,,,0,0%
JH-Aug-2_0032.jpg,August,Jharkhand,Dhanbad,34 ,More than 5 Years,Pre-Test,,,,,,,,B,,,C,,,,,,,1,,,0,1,10%
JH-Aug-2_0037.jpg,August,Jharkhand,Dhanbad,34 ,,Pre-Test,,,,,,,,,,,D,,,,,,,,,,1,1,10%
JH-Aug-2_0043.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,,,A,,,A,,,,,,,1,,,1,,,2,20%
JH-Aug-2_0045.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,,,C,,,,,,,,,,1,,,,,,,,1,10%
JH-Aug-2_0051.jpg,August,Jharkhand,Giridih,38 ,More than 5 Years,Pre-Test,,D,B,D,D,B,A,D,D,D,,0,1,0,0,0,0,0,0,0,,1,10%
OD-AUG1_0007.jpg,August,Odisha,Balangir,2 ,,Pre-Test,,B,,,,,B,,,,,1,,,,,1,,,,,2,20%
OD-AUG1_0009.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,D,D,D,B, A,,,D,D,1,0,0,0,0,0,,,0,1,2,20%
OD-AUG1_0013.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,D, A,,, A,,B, A,D,1,0,0,,,0,,0,0,1,2,20%
OD-AUG1_0014.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,B,,,,,,B,,,1,1,,,,,,0,,,2,20%
OD-AUG1_0017.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,,,,,,B,,,,D,,,,,,1,,,,1,2,20%
OD-AUG2_0108.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,, A,B,D,D,B, A,D,D,D,D,0,1,0,0,0,0,0,0,0,1,2,20%
OD-AUG2_0112.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,D,,,,, A,, A,D,1,0,,,,,0,,0,1,2,20%
OD-AUG2_0118.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,D,,B,,,,,D,,1,0,,1,,,,,0,,2,20%
OD-AUG2_0143.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,,,D,, A,,,,D,1,,,0,,0,,,,1,2,20%
OD-AUG2_0144.jpg,August,Odisha,Balangir,2 ,1 to 3 Year,Pre-Test,,B,B,,,,,,,,,1,1,,,,,,,,,2,20%
OD-AUG2_0158.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,,,C, A,,,C, A,,,,,1,0,,,0,1,,,2,20%
OD-AUG2_0165.jpg,August,Odisha,Bargarh,4 ,More than 5 Years,Pre-Test,,,,C,,,,, A,,,,,1,,,,,1,,,2,20%
OD-AUG2_0167.jpg,August,Odisha,Bargarh,4 ,More than 5 Years,Pre-Test,,B,C,B, A,B, A,D, A, A,B,1,0,0,0,0,0,0,1,0,0,2,20%
OD-AUG2_0170.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,B,,,,,,,,,1,1,,,,,,,,,2,20%
OD-AUG2_0189.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,B,,,,,,,,,1,1,,,,,,,,,2,20%
OD-AUG2_0193.jpg,August,Odisha,Bargarh,4 ,,Pre-Test,,B,B,,,,,,,,,1,1,,,,,,,,,2,20%
OD-Aug3_0047.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,B,B, A,D,B, A, A,B,,,1,1,0,0,0,0,0,0,,,2,20%
OD-Aug3_0049.jpg,August,Odisha,Bargarh,4 ,More than 5 Years,Pre-Test,,,,,,B,,B, A,,,,,,,0,,1,1,,,2,20%
OD-AUG4_0018.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,D,,,, A,B,,,,,0,,,,1,1,,,,,2,20%
OD-AUG4_0019.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,B,, A,,,,,,,D,1,,0,,,,,,,1,2,20%
OD-AUG4_0021.jpg,August,Odisha,Balasore,3 ,3 to 5 Year,Pre-Test,,B,,,,,,B,,,,1,,,,,,1,,,,2,20%
OD-AUG4_0024.jpg,August,Odisha,Balasore,3 ,3 to 5 Year,Pre-Test,,,,,,,,, A,C,,,,,,,,,1,1,,2,20%
OD-AUG4_0027.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,B,B, A, A,,,,,,,1,1,0,0,,,,,,,2,20%
OD-AUG4_0030.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,,D,C,D,B, A,,,D,D,,0,1,0,0,0,,,0,1,2,20%
OD-AUG4_0036.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,,,,,, A,, A,C,,,,,,,0,,1,1,,2,20%
OD-AUG4_0039.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,B,D,D,, A, A,,,,,1,0,0,,1,0,,,,,2,20%
OD-AUG4_0040.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,B,B, A, A,,,,,,,1,1,0,0,,,,,,,2,20%
OD-AUG5_0009.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,,B,C,,,,,,,,,1,1,,,,,,,,2,20%
OD-AUG5_0032.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,,B,,, A,,,,,,,1,,,1,,,,,,2,20%
OD-AUG5_0034.jpg,August,Odisha,Balasore,3 ,More than 5 Years,Pre-Test,,B,B,,,, A,,,,,1,1,,,,0,,,,,2,20%
OD-AUG5_0037.jpg,August,Odisha,Balasore,3 ,,Pre-Test,,B,B,,,,,,,,,1,1,,,,,,,,,2,20%
OD-AUG5_0079.jpg,August,Odisha,Rayagada,26 ,3 to 5 Year,Pre-Test,,B,B,,,B,,,,,,1,1,,,0,,,,,,2,20%
OD-AUG5_0083.jpg,August,Odisha,Bhadrak,5 ,More than 5 Years,Pre-Test,, A,B,C,D,,,,,, A,0,1,1,0,,,,,,0,2,20%
OD-AUG5_0128.jpg,August,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,,, A,,,,, A,C,,,,0,,,,,1,1,,2,20%
OD-AUG5_0131.jpg,August,Odisha,Rayagada,26 ,More than 5 Years,Pre-Test,,B,B,D,D,, A,D,C,B, A,1,1,0,0,,0,0,0,0,0,2,20%
OD-AUG5_0136.jpg,August,Odisha,Rayagada,26 ,,Pre-Test,, A,B,C,D,B, A,C,D,D,,0,1,1,0,0,0,0,0,0,,2,20%
OD-AUG5_0138.jpg,August,Odisha,Rayagada,26 ,More than 5 Years,Pre-Test,,B,B,D,C,B, A,D,,,,1,1,0,0,0,0,0,,,,2,20%
OD-Jul1_0003.jpg,July,Odisha,Balangir,2,1 to 3 Year,Pre-Test,,,B,D,D,B, A,,,D,D,,1,0,0,0,0,,,0,1,2,20%
OD-Jul1_0038.jpg,July,Odisha,Balangir,2,3 to 5 Year,Pre-Test,,B,,,D,, A,,,,D,1,,,0,,0,,,,1,2,20%
OD-Jul1_0043.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,,,,,,C,,C,,1,,,,,,0,,1,,2,20%
OD-Jul2_0006.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,,,,,,,,,C,D,,,,,,,,,1,1,2,20%
OD-Jul2_0022.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C, A,C,,B,,C,,C,,0,0,1,,0,,0,,1,,2,20%
OD-Jul2_0024.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,C, A,C,C,,B,D,B, A,B,0,0,1,0,,1,0,0,0,0,2,20%
OD-Jul2_0026.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,,C,,,,,,,,1,,1,,,,,,,,2,20%
OD-Jul2_0049.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B,D,C,D,B, A,,C,B,C,1,0,1,0,0,0,,0,0,0,2,20%
OD-Jul2_0054.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,,,,, A,B,C,,B,C,,,,,1,1,0,,0,0,2,20%
OD-Jul2_0064.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B,,,,,,,,C,,1,,,,,,,,1,,2,20%
OD-Jul2_0068.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,B, A,B,C,,B,C,B, A,C,1,0,0,0,,1,0,0,0,0,2,20%
OD-Jul2_0124.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,, A,B,C,B,B,B,B, A,C,,0,0,0,0,1,1,0,0,0,2,20%
OD-Jul2_0127.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,C, A,C,B,B, A, A,C,B,C,0,0,1,1,0,0,0,0,0,0,2,20%
OD-Jul2_0128.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,C,D,D,B, A,,,D,D,1,0,0,0,0,0,,,0,1,2,20%
OD-Jul2_0129.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,,B,,, A,,,,,,,1,,,1,,,,,,2,20%
OD-Jul2_0131.jpg,July,Odisha,Sambalpur,27,,Pre-Test,,B,,,D,B, A,D,,D,D,1,,,0,0,0,0,,0,1,2,20%
OD-Jul2_0134.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,,,C,,B, A,D,,,D,,,1,,0,0,0,,,1,2,20%
OD-Jul2_0183.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,,,,,B, A,,,C,D,,,,,0,0,,,1,1,2,20%
OD-Jul2_0191.jpg,July,Odisha,Balangir,2 ,Less than 1 Year,Pre-Test,,,B,C,C,,,,,D,,,1,1,0,,,,,0,,2,20%
OD-Jul2_0198.jpg,July,Odisha,Balangir,2 ,More than 5 Years,Pre-Test,,B,C,D,C,B, A,C,D,D,D,1,0,0,0,0,0,0,0,0,1,2,20%
OD-Jul2_0201.jpg,July,Odisha,Balangir,2,More than 5 Years,Pre-Test,,B, A,C,C,B, A, A,C,B, A,1,0,1,0,0,0,0,0,0,0,2,20%
OD-Jul2_0202.jpg,July,Odisha,Sambalpur,27,1 to 3 Year,Pre-Test,,B, A,C,C,B, A, A,B,B,C,1,0,1,0,0,0,0,0,0,0,2,20%
OD-Jul2_0213.jpg,July,Odisha,Balangir,2 ,,Pre-Test,,C, A,C,C,B,B, A,B,D,C,0,0,1,0,0,1,0,0,0,0,2,20%
OD-Jul2_0221.jpg,July,Odisha,Balangir,2,3 to 5 Year,Pre-Test,,B,,B, A,,,,,,D,1,,0,0,,,,,,1,2,20%
OD-Jul2_0256.jpg,July,Odisha,Sambalpur,27,More than 5 Years,Pre-Test,,, A,C,D, A,,,,,C,,0,1,0,1,,,,,0,2,20%
JH-Aug-1_0015.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,A,,,,,B,A,,,,0,,,,,1,1,,,2,20%
JH-Aug-1_0030.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,B,,,,A,,,,,,1,,,,1,,,,,,2,20%
JH-Aug-1_0031.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,,,,,A,,B,,B,,,,,,1,,1,,0,,2,20%
JH-Aug-1_0081.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,B,,C,,,B,D,B,,,1,,0,,,1,0,0,,2,20%
JH-Aug-1_0082.jpg,July,Jharkhand,Bokaro,31 ,More than 5 Years,Pre-Test,,,,,C,,,A,,,D,,,,0,,,0,,,1,1,10%
JH-Aug-1_0092.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,,C,,A,,,D,,D,,,1,,1,,,0,,1,3,30%
JH-Aug-1_0103.jpg,July,Jharkhand,Bokaro,31 ,,Pre-Test,,,,A,,,A,,D,,D,,,0,,,0,,0,,1,1,10%
JH-Aug-1_0137.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,C,B,,,,,,,B,,0,1,,,,,,,0,,1,10%
JH-Aug-1_0146.jpg,July,Jharkhand,Dhanbad,34 ,,Pre-Test,,B,D,,,A,,,,B,,1,0,,,1,,,,0,,2,20%
JH-Aug-1_0147.jpg,August,Jharkhand,Giridih,38 ,,Pre-Test,,C,A,,,,,,B,D,D,0,0,,,,,,0,0,1,1,10%
JH-Aug-1_0153.jpg,August,Jharkhand,Bokaro,31 ,,Pre-Test,,B,,,,,A,B,C,D,B,1,,,,,0,1,0,0,0,2,20%
JH-Aug-1_0228.jpg,July,Jharkhand,Hazaribagh,41 ,More than 5 Years,Pre-Test,,B,,B,B,,,,,,,1,,0,1,,,,,,,2,20%
